vt_symbol,name,g2,n1_date,touch,seal,ret_d1,ret_bw
603716.SSE,塞力医疗,yang2,2026-08-06,11:30,False,-0.02544667027612335,-0.02544667027612335
603716.SSE,塞力医疗,yin2,2026-08-20,10:00,True,-0.08439306358381504,-0.08439306358381504
603717.SSE,天域生物,yang2,2025-09-12,13:45,True,0.024096385542168752,0.024096385542168752
603727.SSE,博迈科,yang2,2026-03-23,10:30,True,-0.0015189873417722488,-0.0015189873417722488
603728.SSE,鸣志电器,yang2,2025-02-20,13:30,False,0.059551611396543525,-0.011209715086408112
603738.SSE,泰晶科技,yin2,2026-03-27,11:00,True,0.025200458190148822,0.025200458190148822
603757.SSE,大元泵业,yang2,2026-05-11,10:00,True,0.0011579818031430822,0.0011579818031430822
603757.SSE,大元泵业,yin2,2026-07-06,10:00,True,-0.06326556383381732,-0.06326556383381732
603758.SSE,秦安股份,yin2,2024-11-25,10:45,True,-0.018722466960352402,-0.018722466960352402
603773.SSE,沃格光电,yang2,2026-04-15,10:45,True,-0.02887722132471726,-0.02887722132471726
603773.SSE,沃格光电,yin2,2026-04-17,09:45,True,0.10000000000000009,0.1060491493383744
603773.SSE,沃格光电,yin2,2026-04-27,09:45,True,-0.01138312802120689,-0.01138312802120689
603773.SSE,沃格光电,yin2,2026-04-29,09:45,True,-0.0055921995985087625,-0.0055921995985087625
603773.SSE,沃格光电,yang2,2026-05-11,09:45,True,0.021616893664875736,0.021616893664875736
603773.SSE,沃格光电,yang2,2026-05-21,10:00,False,-0.06476502221183078,-0.06476502221183078
603776.SSE,永安行,yin2,2025-07-03,10:00,True,0.0488826815642458,0.0488826815642458
603778.SSE,国晟科技,yang2,2025-11-10,09:45,True,0.09982788296041312,0.3597246127366611
603778.SSE,国晟科技,yin2,2026-03-03,09:45,True,0.01998710509348811,0.01998710509348811
603778.SSE,国晟科技,yin2,2026-03-06,10:30,True,0.03565166569257738,0.03565166569257738
603778.SSE,国晟科技,yang2,2026-03-11,11:15,True,0.0566762728146013,0.0566762728146013
603778.SSE,国晟科技,yang2,2026-03-30,13:15,True,-0.011857707509881465,-0.011857707509881465
603778.SSE,国晟科技,yin2,2026-04-01,11:00,True,0.0603636363636364,0.0603636363636364
603786.SSE,科博达,yang2,2025-09-29,11:00,False,-0.042570722329030586,-0.042570722329030586
603800.SSE,洪田股份,yang2,2025-08-13,11:00,True,0.042735042735042805,0.042735042735042805
603800.SSE,洪田股份,yin2,2025-08-28,14:30,True,-0.05470635559131132,-0.05470635559131132
603800.SSE,洪田股份,yin2,2025-09-01,14:00,True,-0.05415860735009681,-0.05415860735009681
603801.SSE,志邦家居,yang2,2026-08-31,10:00,False,-0.09623430962343094,-0.09623430962343094
603803.SSE,瑞斯康达,yin2,2026-03-18,09:45,True,0.05864432597105851,0.05864432597105851
603803.SSE,瑞斯康达,yin2,2026-03-23,10:30,True,0.06844626967830258,0.06844626967830258
603803.SSE,瑞斯康达,yin2,2026-04-01,09:45,True,-0.030701754385964897,-0.030701754385964897
603808.SSE,歌力思,yin2,2026-04-09,10:45,True,-0.052816901408450634,-0.052816901408450634
603809.SSE,豪能股份,yin2,2024-11-29,14:00,True,0.04059652029826011,0.04059652029826011
603809.SSE,豪能股份,yang2,2025-02-11,10:15,False,-0.025139664804469275,-0.025139664804469275
603810.SSE,丰山集团,yin2,2025-10-16,09:45,True,-0.03125000000000011,-0.03125000000000011
603811.SSE,诚意药业,yin2,2025-07-14,09:45,True,0.09972801450589319,0.15049864007252944
603811.SSE,诚意药业,yin2,2025-08-04,09:45,True,0.10037174721189612,0.1598513011152416
603811.SSE,诚意药业,yin2,2025-08-08,13:30,True,-0.037928958458759765,-0.037928958458759765
603811.SSE,诚意药业,yang2,2025-08-19,10:00,True,-0.0998810939357907,-0.0998810939357907
603819.SSE,神力股份,yin2,2024-11-22,09:45,True,0.04947283049472828,0.04947283049472828
603819.SSE,神力股份,yin2,2024-11-27,09:45,True,0.008435582822085896,0.008435582822085896
603823.SSE,百合花,yang2,2026-08-11,14:00,True,0.03296995479925546,0.03296995479925546
603823.SSE,百合花,yin2,2026-08-17,09:45,True,0.10001280573697025,0.06633371750544237
603826.SSE,坤彩科技,yang2,2026-02-25,11:30,True,0.00048614487117148997,0.00048614487117148997
603829.SSE,洛凯股份,yin2,2025-11-21,09:45,True,-0.09984579799537396,-0.09984579799537396
603829.SSE,洛凯股份,yang2,2025-12-09,13:15,True,0.008936825885978328,0.008936825885978328
603839.SSE,安正时尚,yin2,2024-08-19,09:45,True,-0.09913043478260875,-0.09913043478260875
603839.SSE,安正时尚,yang2,2025-04-30,09:45,True,0.02076124567474058,0.02076124567474058
603839.SSE,安正时尚,yin2,2025-05-15,13:15,True,0.10014727540500723,0.038291605301914444
603839.SSE,安正时尚,yin2,2025-05-22,09:45,True,-0.03430079155672816,-0.03430079155672816
603839.SSE,安正时尚,yang2,2025-05-28,09:45,True,0.08200734394124853,0.08200734394124853
603859.SSE,能科科技,yang2,2024-11-01,09:45,True,0.09982332155477014,0.37853356890459366
603859.SSE,能科科技,yang2,2026-07-01,09:45,True,-0.035998484274346265,-0.035998484274346265
603861.SSE,白云电器,yang2,2026-03-02,13:30,True,-0.03367496339677878,-0.03367496339677878
603861.SSE,白云电器,yin2,2026-07-23,14:45,True,-0.044628099173553704,-0.044628099173553704
603863.SSE,松炀资源,yin2,2024-11-05,13:30,True,0.07806563039723668,0.07806563039723668
603879.SSE,永悦科技,yin2,2025-12-24,10:30,True,0.01333333333333342,0.01333333333333342
603879.SSE,永悦科技,yang2,2025-12-29,09:45,True,-0.008658008658008587,-0.008658008658008587
603882.SSE,金域医学,yin2,2025-02-14,11:00,True,0.025344352617080013,0.025344352617080013
603882.SSE,金域医学,yin2,2025-02-19,11:00,True,0.044018643190057105,0.044018643190057105
603883.SSE,老百姓,yin2,2024-11-06,13:45,False,-0.019830028328611804,-0.019830028328611804
603883.SSE,老百姓,yang2,2024-11-28,14:30,False,-0.025000000000000022,-0.025000000000000022
603893.SSE,瑞芯微,yin2,2024-10-14,11:00,True,0.053342245989304926,0.053342245989304926
603893.SSE,瑞芯微,yang2,2024-10-18,14:00,True,0.10003421923120781,0.04710847496292914
603893.SSE,瑞芯微,yin2,2024-12-26,13:15,True,0.001734906315058904,0.001734906315058904
603893.SSE,瑞芯微,yang2,2025-01-07,11:15,True,0.10001853911753811,0.19280682239525415
603893.SSE,瑞芯微,yang2,2025-01-15,10:30,False,-0.07945961650203381,-0.07945961650203381
603893.SSE,瑞芯微,yin2,2025-01-17,11:00,True,0.032924467398321555,0.032924467398321555
603893.SSE,瑞芯微,yin2,2025-09-18,10:15,False,-0.06052803840279297,-0.06052803840279297
603897.SSE,长城科技,yin2,2026-03-16,09:45,False,-0.13518943742824352,-0.13518943742824352
603897.SSE,长城科技,yin2,2026-03-18,09:45,True,0.006940253470126612,0.006940253470126612
603897.SSE,长城科技,yang2,2026-03-30,14:15,True,-0.048038917604135034,-0.048038917604135034
603898.SSE,好莱客,yin2,2025-12-02,09:45,True,-0.004307250538406304,-0.004307250538406304
603898.SSE,好莱客,yin2,2025-12-08,11:30,True,0.023480662983425438,0.023480662983425438
603900.SSE,莱绅通灵,yin2,2025-04-17,09:45,True,-0.06627393225331368,-0.06627393225331368
603900.SSE,莱绅通灵,yang2,2025-05-20,10:00,True,0.10011248593925748,0.2879640044994374
603900.SSE,莱绅通灵,yang2,2026-09-03,10:45,False,-0.10997442455242967,-0.10997442455242967
603901.SSE,永创智能,yang2,2024-11-29,14:00,True,0.014823261117445918,0.014823261117445918
603903.SSE,中持股份,yin2,2025-10-31,09:45,True,0.01869158878504673,0.01869158878504673
603906.SSE,龙蟠科技,yang2,2024-10-15,11:15,True,-0.02487562189054726,-0.02487562189054726
603906.SSE,龙蟠科技,yang2,2024-11-05,11:15,True,0.03349282296650724,0.03349282296650724
603906.SSE,龙蟠科技,yin2,2024-11-28,09:45,False,-0.10965517241379308,-0.10965517241379308
603906.SSE,龙蟠科技,yang2,2025-06-24,13:15,True,0.10027100271002709,0.06571815718157192
603918.SSE,金桥信息,yin2,2025-03-06,09:45,True,-0.0701841712294674,-0.0701841712294674
603920.SSE,世运电路,yang2,2024-10-18,13:15,False,0.009917355371900971,0.009917355371900971
603920.SSE,世运电路,yin2,2024-10-29,13:30,False,-0.015471167369901617,-0.015471167369901617
603928.SSE,兴业股份,yang2,2026-08-05,10:00,True,0.048576214405360085,0.048576214405360085
603929.SSE,亚翔集成,yang2,2025-11-14,13:30,True,-0.025787437833855176,-0.025787437833855176
603929.SSE,亚翔集成,yin2,2025-11-18,14:00,True,-0.03489171536610525,-0.03489171536610525
603929.SSE,亚翔集成,yin2,2025-12-22,13:30,True,0.10004062563477567,0.08968108876701208
603929.SSE,亚翔集成,yin2,2025-12-26,11:00,False,-0.1907375643224699,-0.1907375643224699
603929.SSE,亚翔集成,yang2,2026-01-05,10:00,True,0.10004759638267502,0.11756306520704429
603929.SSE,亚翔集成,yang2,2026-01-16,09:45,True,-0.10002447081854882,-0.10002447081854882
603929.SSE,亚翔集成,yin2,2026-01-27,10:45,True,0.05848930481283432,0.05848930481283432
603929.SSE,亚翔集成,yin2,2026-06-17,14:00,True,-0.07175467309845807,-0.07175467309845807
603929.SSE,亚翔集成,yang2,2026-06-24,10:00,True,0.10000862515094022,0.124935311367949
603929.SSE,亚翔集成,yin2,2026-07-10,09:45,False,-0.09820421618808006,-0.09820421618808006
603931.SSE,格林达,yang2,2026-05-07,13:15,True,-0.02881778987973682,-0.02881778987973682
603933.SSE,睿能科技,yin2,2026-04-16,13:30,True,-0.018036072144288595,-0.018036072144288595
603933.SSE,睿能科技,yin2,2026-04-29,09:45,True,0.05027932960893855,0.05027932960893855
603936.SSE,博敏电子,yang2,2026-06-11,10:45,True,-0.013069139966273124,-0.013069139966273124
603936.SSE,博敏电子,yang2,2026-06-18,13:45,False,-0.03464673913043481,-0.03464673913043481
603950.SSE,长源东谷,yang2,2026-07-06,10:00,False,-0.09316972526875877,-0.09316972526875877
603950.SSE,长源东谷,yin2,2026-07-16,10:00,False,-0.10858294930875578,-0.10858294930875578
603955.SSE,大千生态,yin2,2025-04-28,10:30,True,-0.007008322382829446,-0.007008322382829446
603955.SSE,大千生态,yin2,2025-04-30,11:15,True,0.016038492381716063,0.016038492381716063
603955.SSE,大千生态,yin2,2025-05-19,13:45,True,0.07151029748283744,0.07151029748283744
603956.SSE,威派格,yin2,2026-07-31,13:15,True,0.04552352048558417,0.04552352048558417
603956.SSE,威派格,yang2,2026-08-13,09:45,True,-0.08260325406758451,-0.08260325406758451
603958.SSE,哈森股份,yin2,2025-04-01,14:45,True,0.09208309938236958,0.09208309938236958
603958.SSE,哈森股份,yang2,2026-02-06,11:15,False,-0.027915353444394442,-0.027915353444394442
603958.SSE,哈森股份,yin2,2026-02-26,13:15,True,0.043855421686747054,0.043855421686747054
603958.SSE,哈森股份,yin2,2026-08-20,09:45,True,0.1001070663811563,0.1916488222698074
603967.SSE,中创物流,yin2,2025-04-16,09:45,True,0.006028636021100153,0.006028636021100153
603978.SSE,深圳新星,yang2,2024-10-21,09:45,True,0.10000000000000009,0.13973509933774841
603978.SSE,深圳新星,yang2,2024-10-25,10:00,True,-0.03125,-0.03125
603978.SSE,深圳新星,yin2,2025-11-11,11:30,False,-0.086175475136683,-0.086175475136683
603978.SSE,深圳新星,yin2,2025-11-20,09:45,True,-0.09997135491263232,-0.09997135491263232
603980.SSE,吉华集团,yin2,2025-06-09,13:15,True,0.09999999999999987,0.05769230769230771
603980.SSE,吉华集团,yang2,2025-06-24,13:15,True,0.007155635062611854,0.007155635062611854
603982.SSE,泉峰汽车,yin2,2025-06-19,09:45,True,-0.05437788018433176,-0.05437788018433176
603982.SSE,泉峰汽车,yang2,2025-06-25,10:00,False,-0.12176814011676407,-0.12176814011676407
603982.SSE,泉峰汽车,yin2,2025-06-30,10:15,True,0.01534296028880866,0.01534296028880866
603988.SSE,中电电机,yin2,2024-09-26,10:00,False,-0.08698412698412694,-0.08698412698412694
603988.SSE,中电电机,yin2,2024-11-18,09:45,True,-0.0015243902439024959,-0.0015243902439024959
603988.SSE,中电电机,yang2,2024-11-28,14:15,False,0.030927835051546282,0.030927835051546282
603988.SSE,中电电机,yang2,2024-12-02,10:15,True,-0.025757575757575757,-0.025757575757575757
603988.SSE,中电电机,yang2,2025-10-09,09:45,True,0.003236245954692629,0.003236245954692629
603988.SSE,中电电机,yin2,2026-07-27,14:15,True,-0.021064301552106368,-0.021064301552106368
603988.SSE,中电电机,yin2,2026-08-05,14:30,True,0.1002421307506054,0.08571428571428585
603988.SSE,中电电机,yin2,2026-08-20,09:45,True,-0.019339622641509457,-0.019339622641509457
603989.SSE,艾华集团,yang2,2026-06-04,13:30,True,0.03649635036496357,0.03649635036496357
603989.SSE,艾华集团,yin2,2026-06-15,11:15,False,0.08407079646017679,0.40391908975979773
603989.SSE,艾华集团,yang2,2026-06-16,13:15,True,0.10000000000000009,0.2950437317784258
603990.SSE,麦迪科技,yang2,2025-02-26,13:30,False,-0.08260105448154653,-0.08260105448154653
603990.SSE,麦迪科技,yin2,2025-03-14,15:00,False,-0.04891640866873059,-0.04891640866873059
605003.SSE,众望布艺,yang2,2026-01-12,10:45,False,0.012012012012012185,0.012012012012012185
605005.SSE,合兴股份,yin2,2025-06-03,09:45,True,0.10004547521600737,0.03683492496589369
605006.SSE,山东玻纤,yin2,2025-07-01,14:00,True,0.023004059539918797,0.023004059539918797
605006.SSE,山东玻纤,yang2,2026-06-16,10:00,True,0.08423686405337771,0.08423686405337771
605006.SSE,山东玻纤,yin2,2026-07-09,09:45,False,-0.048835888699602426,-0.048835888699602426
605028.SSE,世茂能源,yin2,2026-07-22,09:45,True,0.07098892080426755,0.07098892080426755
605033.SSE,美邦股份,yang2,2025-06-06,14:45,True,0.009726725335803543,0.009726725335803543
605033.SSE,美邦股份,yin2,2025-06-12,10:15,True,-0.0008968609865470656,-0.0008968609865470656
605056.SSE,咸亨国际,yin2,2024-10-18,14:45,True,0.05559619604974397,0.05559619604974397
605058.SSE,澳弘电子,yang2,2025-07-09,10:30,True,-0.050628930817609996,-0.050628930817609996
605068.SSE,明新旭腾,yin2,2025-05-12,13:45,False,-0.08616071428571426,-0.08616071428571426
605068.SSE,明新旭腾,yang2,2025-09-05,10:30,True,0.040530582166543816,0.040530582166543816
605069.SSE,正和生态,yang2,2025-02-10,10:30,True,-0.035516093229744805,-0.035516093229744805
605069.SSE,正和生态,yang2,2025-03-24,14:45,True,0.10028116213683225,0.08903467666354259
605080.SSE,浙江自然,yang2,2025-01-14,10:00,True,0.005079825834542806,0.005079825834542806
605080.SSE,浙江自然,yang2,2025-01-17,10:30,False,-0.01789781972014326,-0.01789781972014326
605086.SSE,龙高股份,yin2,2026-01-08,13:45,True,0.0020458265139116083,0.0020458265139116083
605099.SSE,共创草坪,yang2,2025-07-07,10:45,True,-0.03743315508021383,-0.03743315508021383
605099.SSE,共创草坪,yin2,2026-05-15,10:30,True,-0.10007468259895447,-0.10007468259895447
605118.SSE,力鼎光电,yang2,2025-01-22,10:00,True,-0.0179609086106709,-0.0179609086106709
605136.SSE,丽人丽妆,yang2,2025-12-08,11:30,True,0.02512998266897748,0.02512998266897748
605138.SSE,盛泰集团,yin2,2025-05-13,10:00,True,0.09971509971509973,0.11965811965811968
605151.SSE,西上海,yang2,2025-06-30,10:15,True,0.10000000000000009,0.08865979381443312
605162.SSE,新中港,yin2,2026-08-10,09:45,True,-0.024651661307609873,-0.024651661307609873
605162.SSE,新中港,yin2,2026-08-17,15:00,True,0.019937040923399874,0.019937040923399874
605167.SSE,利柏特,yang2,2026-01-16,09:45,True,0.06728538283062657,0.06728538283062657
605168.SSE,三人行,yang2,2026-05-07,11:00,True,-0.005165486894968541,-0.005165486894968541
605168.SSE,三人行,yang2,2026-05-13,13:15,True,0.004482815872488777,0.004482815872488777
605178.SSE,时空科技,yin2,2024-08-13,09:45,True,0.01090909090909098,0.01090909090909098
605179.SSE,一鸣食品,yin2,2025-01-21,14:15,False,-0.11051985264019648,-0.11051985264019648
605188.SSE,国光连锁,yang2,2025-05-28,13:30,True,0.04267425320056906,0.04267425320056906
605189.SSE,富春染织,yin2,2026-08-10,10:00,False,-0.013271783035198936,-0.013271783035198936
605208.SSE,永茂泰,yin2,2025-02-27,09:45,True,-0.03958691910499135,-0.03958691910499135
605208.SSE,永茂泰,yang2,2025-03-04,10:15,True,0.036741214057508076,0.036741214057508076
605208.SSE,永茂泰,yang2,2025-03-06,10:00,True,0.10014005602240905,0.15756302521008414
605208.SSE,永茂泰,yin2,2025-04-02,13:30,False,-0.024247491638796026,-0.024247491638796026
605255.SSE,天普股份,yang2,2025-12-25,10:15,True,0.0526992287917738,0.0526992287917738
605255.SSE,天普股份,yang2,2025-12-29,10:15,True,0.10000000000000009,-0.009989909182643752
605255.SSE,天普股份,yin2,2026-02-02,11:00,True,0.0875214696437907,0.0875214696437907
605255.SSE,天普股份,yang2,2026-05-11,09:45,True,0.032619236533544926,0.032619236533544926
605259.SSE,绿田机械,yin2,2025-07-25,13:30,True,0.03874184886843102,0.03874184886843102
605266.SSE,健之佳,yang2,2024-09-30,13:30,True,0.04903172641120723,0.04903172641120723
605266.SSE,健之佳,yang2,2024-11-12,10:15,True,-0.03114186851211065,-0.03114186851211065
605277.SSE,新亚电子,yang2,2025-07-10,14:45,False,-0.05257054503285652,-0.05257054503285652
605277.SSE,新亚电子,yang2,2025-07-17,11:00,False,-0.09749719835636905,-0.09749719835636905
605277.SSE,新亚电子,yang2,2025-07-22,09:45,True,-0.04810996563573888,-0.04810996563573888
605277.SSE,新亚电子,yang2,2025-07-29,09:45,True,0.03878116343490312,0.03878116343490312
605287.SSE,德才股份,yang2,2026-01-21,09:45,True,0.07003891050583655,0.07003891050583655
605287.SSE,德才股份,yin2,2026-01-26,09:45,False,-0.06791104050833996,-0.06791104050833996
605287.SSE,德才股份,yang2,2026-05-25,14:45,False,-0.12052117263843642,-0.12052117263843642
605288.SSE,凯迪股份,yin2,2026-06-02,11:00,True,0.03201347935973042,0.03201347935973042
605288.SSE,凯迪股份,yin2,2026-06-15,09:45,True,0.04760547320410491,0.04760547320410491
605289.SSE,罗曼股份,yang2,2025-09-17,15:00,True,0.051042535446205184,0.051042535446205184
605289.SSE,罗曼股份,yin2,2025-09-29,13:30,True,0.06105538595726112,0.06105538595726112
605289.SSE,罗曼股份,yang2,2025-10-10,09:45,False,-0.06288381233112261,-0.06288381233112261
605289.SSE,罗曼股份,yang2,2026-05-08,09:45,True,0.012522576760987336,0.012522576760987336
605289.SSE,罗曼股份,yin2,2026-05-27,11:15,True,0.009232060428031819,0.009232060428031819
605289.SSE,罗曼股份,yang2,2026-07-01,10:00,True,-0.09999999999999998,-0.09999999999999998
605299.SSE,舒华体育,yin2,2026-03-27,14:45,True,0.0072727272727273196,0.0072727272727273196
605303.SSE,园林股份,yin2,2025-10-17,13:30,True,0.0,0.0
605318.SSE,法狮龙,yang2,2026-01-19,09:45,True,-0.014141718068301445,-0.014141718068301445
605318.SSE,法狮龙,yang2,2026-06-25,10:30,True,-0.04113263785394916,-0.04113263785394916
605358.SSE,立昂微,yin2,2024-10-18,14:45,False,0.014660493827160392,0.014660493827160392
605358.SSE,立昂微,yin2,2025-12-22,10:00,True,0.003814713896457711,0.003814713896457711
605358.SSE,立昂微,yin2,2026-01-05,11:15,True,0.10000000000000009,0.08355091383812008
